ZCTA,Counties,Population Density (People per Square Kilometer),Median Value of Owner Occupied Units (Dollars)
68023,Washington County,26.42590162717007,286800
68025,Dodge County|Saunders County|Washington County,97.48250352409794,145500
68028,Sarpy County,97.73905262113392,284700
68029,Burt County|Washington County,4.216261504853937,153100
68030,Dakota County,8.0381523898366,127300
68031,Dodge County|Washington County,5.3607879083227035,151200
68033,Saunders County,5.7033841403466745,158000
68034,Washington County,11.418982749103193,161800
68036,Butler County|Saunders County,2.398662118388559,95000
68037,Cass County,18.948220303443396,248200
68038,Burt County|Cuming County|Thurston County,4.830576912655867,91700
68039,Thurston County,12.109810077603417,58300
68040,Saunders County,3.76466081355564,171900
68041,Saunders County,8.572286170765823,179200
68042,Saunders County,49.96273050373235,95000
68044,Dodge County|Washington County,7.446794188999615,97500
68045,Burt County|Cuming County|Dodge County,7.525835794263338,118000
68046,Sarpy County,443.9417455681487,239100
68047,Cuming County|Thurston County|Wayne County,5.2636983352492965,124800
68048,Cass County,53.10611041947896,187300
68050,Saunders County,4.051869494916821,107500
68055,Thurston County,2.26570916660371,59100
68056,Sarpy County,41.52938896425704,-
68057,Cuming County|Dodge County,4.587435528481898,94700
68058,Cass County,147.62886695733943,346700
68059,Sarpy County,27.609901484258238,250900
68061,Burt County,6.39916397547007,109900
68062,Thurston County,2.629463662289414,134400
68063,Dodge County,29.93801883444548,91300
68064,Dodge County|Douglas County|Saunders County,29.306552916470526,246300
68065,Butler County|Lancaster County|Saunders County|Seward County,6.259468774555909,179200
68066,Saunders County,26.078102174606286,165400
68067,Thurston County,7.00284453248895,41900
68068,Washington County,243.24935887765878,139300
68069,Douglas County|Sarpy County,36.95814187412252,258300
68070,Saunders County,4.525270671869884,166700
68071,Thurston County,9.970628244674716,72300
68072,Dodge County,50.76128570321747,65000
68073,Saunders County,18.799082394560262,181800
68102,Douglas County,1979.212416533816,288500
68104,Douglas County,2148.2886907636,114800
68105,Douglas County,2439.896729802183,130000
68106,Douglas County,1638.8347256422373,145800
68107,Douglas County,1820.2427115287976,96400
68108,Douglas County,1837.3927957219787,98100
68110,Douglas County,438.8214160288092,68100
68111,Douglas County,1849.860702859921,66500
68112,Douglas County|Washington County,237.06270610914333,109000
68113,Sarpy County,99.98614936218704,-
68114,Douglas County,1206.2450102605558,191600
68116,Douglas County,1544.3971602858792,238300
68117,Douglas County,663.2672670525801,118600
68118,Douglas County,951.5096065873743,283500
68122,Douglas County|Washington County,285.7376049526269,168700
68123,Sarpy County,498.60186944967114,205900
68124,Douglas County,1064.420327592641,222200
68127,Douglas County,1362.0081011251832,168300
68128,Sarpy County,1104.83067028393,201100
68130,Douglas County,1095.2893591882278,292800
68131,Douglas County,2540.885402128862,136100
68132,Douglas County,2061.7417234863306,267000
68133,Sarpy County,344.1193382262475,274700
68134,Douglas County,1357.1427100430622,152300
68135,Douglas County,1508.3274617795967,248700
68136,Sarpy County,929.5498328015208,258300
68137,Douglas County,1226.4009552405014,164100
68138,Sarpy County,428.36519135104726,165200
68142,Douglas County|Washington County,105.66079988158936,227400
68144,Douglas County,1316.5196937524677,184400
68147,Douglas County|Sarpy County,901.3297602036989,147400
68152,Douglas County|Washington County,190.3060815120504,201900
68154,Douglas County,1329.1536492068903,230300
68157,Douglas County|Sarpy County,828.5896264777953,161500
68164,Douglas County,1237.1386452112786,174100
68178,Douglas County,4066.0759766115443,-
68182,Douglas County,2012.4254111938972,-
68183,Douglas County,0.0,-
68301,Gage County|Lancaster County|Otoe County,5.954464539250248,242300
68303,Jefferson County|Thayer County,1.5403837085194587,61000
68304,Cass County,5.125025862687504,198600
68305,Nemaha County,11.638178928741334,91000
68307,Cass County|Otoe County,4.039512751034143,137500
68309,Gage County,155.99434260517484,50000
68310,Gage County|Jefferson County,25.270490618619107,122500
68313,Seward County|York County,4.729523898140556,131300
68314,Butler County|Seward County,4.166339470952367,154200
68315,Thayer County,1.3503454540787687,-
68316,Polk County|York County,3.098563473110314,95500
68317,Lancaster County|Otoe County,17.17269822265346,221600
68318,Gage County,3.675402867500553,56400
68319,Hamilton County|York County,3.006560381565028,123900
68320,Nemaha County,2.702773055470841,91400
68321,Nemaha County,4.523454241995843,173200
68322,Fillmore County|Thayer County,2.6342967625621774,101000
68323,Pawnee County,0.8793924213272273,53500
68324,Johnson County|Otoe County,2.0429591309631077,106300
68325,Republic County|Thayer County,1.6237230359610884,55000
68326,Fillmore County|Thayer County,1.8220149961862333,95000
68327,Republic County|Thayer County,2.6436932030840605,60800
68328,Gage County,5.789146239247567,124500
68329,Johnson County|Otoe County,3.4637826941222967,73400
68330,Seward County,22.466925476138343,-
68331,Gage County,8.074457433018084,158500
68332,Johnson County,1.0531354548591392,43000
68333,Lancaster County|Saline County,29.74228697468198,135700
68335,Fillmore County|Nuckolls County|Thayer County,2.3635036548138166,61500
68336,Lancaster County,11.641641987078609,308200
68337,Richardson County,2.2748992170192532,72100
68338,Jefferson County,2.326560378190209,120800
68339,Lancaster County|Saline County|Seward County,14.18123668763346,295600
68340,Thayer County,6.606189187833544,66100
68341,Gage County|Jefferson County|Saline County,3.8683868125396095,152600
68342,Gage County|Jefferson County,2.722102125218853,94300
68343,Saline County|Seward County,4.354959119327429,123300
68344,Otoe County,4.615654346856684,113900
68345,Pawnee County|Richardson County,1.7991890009132767,97500
68346,Otoe County,3.1741370593212053,141400
68347,Cass County|Otoe County,31.342785503257694,206800
68348,Johnson County|Nemaha County|Pawnee County,1.8313697675848937,-
68349,Cass County,9.027480455963364,188500
68350,Jefferson County,2.136769107024753,68000
68351,Fillmore County|York County,3.0981214429372246,84800
68352,Jefferson County,7.21393226582137,88900
68354,Fillmore County|York County,3.177580156835303,67600
68355,Richardson County,12.319168690702336,77800
68357,Gage County|Johnson County,2.9525191863701146,149100
68358,Gage County|Lancaster County,16.483125291872703,279700
68359,Fillmore County|Saline County|Seward County,4.511283047346002,150000
68360,Seward County,9.44705696083106,159500
68361,Fillmore County,9.15563274032144,108800
68362,Thayer County,5.620270989029742,38800
68364,Seward County,70.88006705331809,111100
68365,Fillmore County|York County,1.7373683087259093,86900
68366,Cass County|Lancaster County|Saunders County,7.874974185515364,159400
68367,Polk County|Seward County|York County,2.9703970855772788,62500
68368,Gage County|Lancaster County,5.862862797703585,262800
68370,Thayer County,4.63642492781313,87600
68371,Hamilton County|York County,7.541847549497574,126500
68372,Lancaster County,40.93267015895091,255600
68375,Thayer County,1.4272620477964688,-
68376,Nemaha County|Pawnee County|Richardson County,3.2915632381515745,71600
68377,Jefferson County,2.6948122498014717,116100
68378,Johnson County|Nemaha County,4.550478571852933,130600
68379,Nemaha County|Otoe County,17.973516952435258,82500
68380,Pawnee County,3.373662798974274,37900
68381,Gage County|Pawnee County,1.1938790670114339,64000
68382,Otoe County,317.23300310888345,95000
68401,York County,7.210956797952705,119000
68402,Lancaster County,15.71965570739154,244500
68403,Cass County,93.81283505514632,127100
68404,Lancaster County,8.01241234061762,218200
68405,Saline County|Seward County,16.427643960725383,184000
68406,Fillmore County|Saline County,2.6653369180722186,101200
68407,Cass County,6.639132247071445,281800
68409,Cass County,11.748408459423235,156000
68410,Otoe County,23.232256961396892,136100
68413,Cass County|Otoe County,3.826041203722928,191100
68414,Nemaha County,3.033580234535153,68000
68415,Gage County,2.918033249305816,97600
68416,Fillmore County,1.9910488255589145,85800
68417,Otoe County,5.022001591199296,35400
68418,Cass County|Otoe County,6.86432501809256,160900
68419,Lancaster County,94.73107305760072,146200
68420,Nemaha County|Pawnee County,3.8657017649240255,73900
68421,Nemaha County|Otoe County,7.686160022253887,85800
68422,Gage County,3.9937221971617194,174000
68423,Lancaster County|Saline County|Seward County,6.997419515673783,237500
68424,Gage County|Jefferson County,4.031272105999545,104900
68428,Lancaster County|Seward County,10.6015253488177,356100
68429,Jefferson County|Thayer County,1.3655240637369603,-
68430,Lancaster County,17.49819034105661,373300
68431,Richardson County,2.67206081303241,65500
68433,Richardson County,1.3730767774235217,-
68434,Seward County,22.593496717738294,185800
68436,Clay County|Fillmore County,2.635254433815585,98300
68437,Nemaha County|Richardson County,2.421512739215294,74200
68438,Lancaster County,521.0508369379069,118800
68439,Seward County,5.201181034983231,108900
68440,Jefferson County,1.5741415143776578,-
68441,Johnson County|Pawnee County,1.3329807954975488,-
68442,Nemaha County|Richardson County,2.942052509988563,92500
68443,Johnson County|Otoe County,4.141438904430756,119100
68444,Fillmore County,1.3782102824385125,112500
68445,Saline County,2.2435496645884276,-
68446,Otoe County,11.105372475680694,160300
68447,Johnson County|Nemaha County|Pawnee County,3.2514106765871107,56100
68448,Johnson County|Nemaha County|Otoe County,3.1388686562416095,100900
68450,Johnson County,9.822015573570987,114800
68452,Clay County,2.0920534116543705,-
68453,Fillmore County|Jefferson County|Saline County|Thayer County,1.6757490768856038,78300
68454,Cass County|Otoe County,5.079128062011428,155400
68455,Cass County|Otoe County,7.298984062075819,146900
68456,Seward County,7.848724188782825,154000
68457,Richardson County,3.0407941124226583,68000
68458,Gage County|Johnson County|Pawnee County,1.9386684668457816,97500
68460,Seward County|York County,3.2058110351582254,135400
68461,Lancaster County,11.581971320225312,-
68462,Cass County|Lancaster County,34.12219647414073,210300
68463,Cass County,9.92789274091498,150900
68464,Jefferson County|Saline County,2.2088516971887775,68000
68465,Gage County|Lancaster County|Saline County,9.536934810924956,136900
68466,Gage County,6.479832888100509,54500
68467,York County,21.515060023232348,143800
68502,Lancaster County,1576.1218295072251,165100
68503,Lancaster County,1993.0455095483342,113900
68504,Lancaster County,947.0121449408299,130200
68505,Lancaster County,1560.5381646463763,156000
68506,Lancaster County,1557.0407579972316,180700
68507,Lancaster County,544.3719749252825,158400
68508,Lancaster County,2246.278839660046,79700
68510,Lancaster County,1753.623567126053,163900
68512,Lancaster County,571.3277161526016,235500
68514,Lancaster County,15.218464780725096,298300
68516,Lancaster County,968.4458866267212,253400
68517,Lancaster County,7.612975301829438,339800
68520,Lancaster County,68.19399196106042,354000
68521,Lancaster County,1091.6798614737938,171800
68522,Lancaster County,528.5148452112512,165900
68523,Lancaster County,46.166386896399636,397700
68524,Lancaster County,78.76233011944025,167200
68526,Lancaster County,247.82630901566847,347600
68527,Cass County|Lancaster County,24.161591469277745,411000
68528,Lancaster County|Seward County,162.61484101096067,165600
68531,Lancaster County,5.124809613322865,283000
68532,Lancaster County,23.361612171516235,350000
68588,Lancaster County,117.43455819441571,-
68601,Butler County|Colfax County|Platte County|Polk County,40.65448323262743,158900
68620,Boone County,4.068293205518342,165400
68621,Dodge County,5.226173621579848,-
68622,Wheeler County,0.37181309211686997,-
68623,Boone County|Nance County,1.3930289842027905,32400
68624,Butler County,5.500179263994816,130000
68626,Butler County,4.004420676054017,112500
68627,Boone County|Greeley County|Nance County,1.6804381002475783,94200
68628,Hamilton County|Merrick County|Polk County,2.876931271781469,96000
68629,Colfax County|Stanton County,3.459267172454757,78800
68631,Platte County|Stanton County,4.312592733846273,155100
68632,Butler County,9.932629224958795,128200
68633,Colfax County|Cuming County|Dodge County,4.3901811902461665,126000
68634,Platte County,26.61917666364635,91400
68635,Butler County,3.9158007004748328,177200
68636,Antelope County|Wheeler County,2.411304758784885,90300
68637,Garfield County|Greeley County|Wheeler County,0.6962410600733822,83900
68638,Merrick County|Nance County,4.015845676266703,80400
68640,Nance County|Platte County,4.3832071091694775,103700
